utt_id,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,random_model_utterance_bin6,unigram_model_utterance_bin6,bigram_model_utterance_bin6,context_k1,context_k2,context_k3
2679,Becky,4,more Pingu .,more Pingu .,2,2,3,4,3,3,2,Becky/020111.cha,3322,25.367,frank dinosaur .,stitch petrie .,balance tubby .,more Pingus ?,is that who that is ? more Pingus ?,baby tiger ? is that who that is ? more Pingus ?
2680,Becky,4,the car .,the car .,2,2,2,2,2,2,2,Becky/020111.cha,3325,25.367,pavement howe .,fla gotchu .,x barrels .,more Pingus ?,is that who that is ? more Pingus ?,baby tiger ? is that who that is ? more Pingus ?
2681,Becky,4,xxx .,.,0,0,0,0,0,0,0,Becky/020111.cha,3334,25.367,.,.,.,on the car .,both go on there are they ? on the car .,more Pingus ? both go on there are they ? on the car .
2682,Becky,4,the wheel .,the wheel .,2,2,2,2,2,2,2,Becky/020111.cha,3335,25.367,yo brought .,eraser jamas .,uh urgent .,on the car .,both go on there are they ? on the car .,more Pingus ? both go on there are they ? on the car .
2683,Becky,4,the wheel .,the wheel .,2,2,2,2,2,2,2,Becky/020111.cha,3338,25.367,sambo ago .,weeny crumpled .,woo vroom .,on the car .,both go on there are they ? on the car .,more Pingus ? both go on there are they ? on the car .
2684,Becky,4,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020111.cha,3344,25.367,stitch .,dina .,cruella .,the wheel ?,on the car . the wheel ?,both go on there are they ? on the car . the wheel ?
2685,Becky,4,yes .,yes .,1,1,1,1,1,1,1,Becky/020111.cha,3350,25.367,norman .,kindergarten .,brimlim .,who's at the wheel ?,the wheel ? who's at the wheel ?,on the car . the wheel ? who's at the wheel ?
2686,Becky,4,Pingu there .,Pingu there .,2,2,3,4,3,3,2,Becky/020111.cha,3353,25.367,nobody daw .,stoppity jammydodgers .,oats percent .,who's at the wheel ?,the wheel ? who's at the wheel ?,on the car . the wheel ? who's at the wheel ?
2687,Becky,4,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020111.cha,3359,25.367,stamps .,comfortable .,crab's .,Pingu ?,who's at the wheel ? Pingu ?,the wheel ? who's at the wheel ? Pingu ?
2688,Becky,4,Pingu .,Pingu .,1,1,2,2,2,2,1,Becky/020111.cha,3362,25.367,clifford .,chooch .,pump .,Pingu ?,who's at the wheel ? Pingu ?,the wheel ? who's at the wheel ? Pingu ?
2689,Becky,4,xxx .,.,0,0,0,0,0,0,0,Becky/020111.cha,3365,25.367,.,.,.,Pingu ?,who's at the wheel ? Pingu ?,the wheel ? who's at the wheel ? Pingu ?
2690,Becky,4,xxx .,.,0,0,0,0,0,0,0,Becky/020111.cha,3366,25.367,.,.,.,Pingu ?,who's at the wheel ? Pingu ?,the wheel ? who's at the wheel ? Pingu ?
2691,Becky,4,off .,off .,1,1,1,1,1,1,1,Becky/020111.cha,3368,25.367,squirt .,bady .,norwich .,Pingu ?,who's at the wheel ? Pingu ?,the wheel ? who's at the wheel ? Pingu ?
2692,Becky,4,off .,off .,1,1,1,1,1,1,1,Becky/020111.cha,3371,25.367,beepbeep .,chewin .,groceries .,Pingu ?,who's at the wheel ? Pingu ?,the wheel ? who's at the wheel ? Pingu ?
2693,Becky,4,head off .,head off .,2,2,2,2,2,2,2,Becky/020111.cha,3383,25.367,zookeeper camera .,yaddy protects .,cadabra nuddy .,his head doesn't come off .,no . his head doesn't come off .,off ? no . his head doesn't come off .
2694,Becky,4,head off .,head off .,2,2,2,2,2,2,2,Becky/020111.cha,3386,25.367,squeak spy .,brontotherium doin .,reggie granola .,his head doesn't come off .,no . his head doesn't come off .,off ? no . his head doesn't come off .
2695,Becky,4,yellow head .,yellow head .,2,2,3,3,3,3,2,Becky/020111.cha,3389,25.367,kiku deal .,salty trade .,bury sticks .,his head doesn't come off .,no . his head doesn't come off .,off ? no . his head doesn't come off .
2696,Becky,4,yellow head .,yellow head .,2,2,3,3,3,3,2,Becky/020111.cha,3392,25.367,until tickling .,humpty bonk .,tastes shaky .,his head doesn't come off .,no . his head doesn't come off .,off ? no . his head doesn't come off .
2697,Becky,4,yellow +...,yellow .,1,2,2,2,2,2,1,Becky/020111.cha,3395,25.367,knick +...,fork +...,dylan +...,his head doesn't come off .,no . his head doesn't come off .,off ? no . his head doesn't come off .
2698,Becky,4,hard .,hard .,1,1,1,1,1,1,1,Becky/020111.cha,3398,25.367,ginger .,but's .,ticktock .,his head doesn't come off .,no . his head doesn't come off .,off ? no . his head doesn't come off .
2699,Becky,4,yes .,yes .,1,1,1,1,1,1,1,Becky/020111.cha,3404,25.367,cook .,boppie .,tast .,it's hard is it ?,his head doesn't come off . it's hard is it ?,no . his head doesn't come off . it's hard is it ?
2700,Becky,4,off .,off .,1,1,1,1,1,1,1,Becky/020111.cha,3407,25.367,positions .,newts .,duck .,it's hard is it ?,his head doesn't come off . it's hard is it ?,no . his head doesn't come off . it's hard is it ?
2701,Becky,4,xxx .,.,0,0,0,0,0,0,0,Becky/020111.cha,3422,25.367,.,.,.,try to take him out .,now try . try to take him out .,put that one down . now try . try to take him out .
2702,Becky,4,more .,more .,1,1,1,2,1,1,1,Becky/020111.cha,3427,25.367,pc .,icicle .,boosan .,there you go .,try to take him out . there you go .,now try . try to take him out . there you go .
2703,Becky,4,more .,more .,1,1,1,2,1,1,1,Becky/020111.cha,3430,25.367,working .,innie .,wears .,there you go .,try to take him out . there you go .,now try . try to take him out . there you go .
2704,Becky,4,more .,more .,1,1,1,2,1,1,1,Becky/020111.cha,3433,25.367,toby .,dukes .,punchypunchy .,there you go .,try to take him out . there you go .,now try . try to take him out . there you go .
2705,Becky,4,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020111.cha,3439,25.367,sheet .,bugs .,finger .,more ?,there you go . more ?,try to take him out . there you go . more ?
2706,Becky,4,thank_you .,thank_you .,2,1,2,2,2,2,2,Becky/020111.cha,3448,25.367,wasn't lying .,forklift ever .,carried commer .,there's more look .,more . there's more look .,more ? more . there's more look .
2707,Becky,4,more xxx baby .,more baby .,2,2,3,4,3,3,2,Becky/020111.cha,3451,25.367,megan tyres .,twice budgie's .,walker jealous .,there's more look .,more . there's more look .,more ? more . there's more look .
2708,Becky,4,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020111.cha,3457,25.367,susie .,vacuumed .,tidies .,more babys ?,there's more look . more babys ?,more . there's more look . more babys ?
2709,Becky,4,what ?,what ?,1,1,1,1,1,1,1,Becky/020111.cha,3466,25.367,maybe ?,where's ?,electric ?,no more babys .,no . no more babys .,more babys ? no . no more babys .
2710,Becky,4,there .,there .,1,1,1,2,1,1,1,Becky/020111.cha,3472,25.367,waldo .,pricked .,untied .,baby whale .,no more babys . baby whale .,no . no more babys . baby whale .
2711,Becky,4,train .,train .,1,1,1,1,1,1,1,Becky/020111.cha,3475,25.367,squirrels .,french .,nowhe .,baby whale .,no more babys . baby whale .,no . no more babys . baby whale .
2712,Becky,4,on the train .,on the train .,3,3,3,3,3,3,3,Becky/020111.cha,3478,25.367,vulture eleven pollykettle .,shutting thompson cmon .,rufford swea drinker .,baby whale .,no more babys . baby whale .,no . no more babys . baby whale .
2713,Becky,4,on the train .,on the train .,3,3,3,3,3,3,3,Becky/020111.cha,3481,25.367,clicks blown cruella .,proper bunches tired .,bags damon clip .,baby whale .,no more babys . baby whale .,no . no more babys . baby whale .
2714,Becky,4,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020111.cha,3487,25.367,james's .,spuddy's .,trouser .,on the train ?,baby whale . on the train ?,no more babys . baby whale . on the train ?
2715,Becky,4,baby .,baby .,1,1,2,2,2,2,1,Becky/020111.cha,3490,25.367,mave .,toasty .,sended .,on the train ?,baby whale . on the train ?,no more babys . baby whale . on the train ?
2716,Becky,4,xxx .,.,0,0,0,0,0,0,0,Becky/020111.cha,3493,25.367,.,.,.,on the train ?,baby whale . on the train ?,no more babys . baby whale . on the train ?
2717,Becky,4,more .,more .,1,1,1,2,1,1,1,Becky/020111.cha,3500,25.367,wallup .,woodpecker's .,falls .,that's it .,push . that's it .,on the train ? push . that's it .
2718,Becky,4,xxx there .,there .,1,1,1,2,1,1,1,Becky/020111.cha,3509,25.367,boiled .,stripe .,slap .,there we are .,push . there we are .,that's it . push . there we are .
2719,Becky,4,choo^choo@o .,choo^choo .,2,1,2,2,2,2,2,Becky/020111.cha,3521,25.367,piggy's fun .,crown real .,bin took .,there you are .,let me try and put him here . there you are .,I'm not sure if there's room for him as_well . let me try and put him here . there you are .
2720,Becky,4,choo^choo@o .,choo^choo .,2,1,2,2,2,2,2,Becky/020111.cha,3524,25.367,railroads study .,clay playing .,husband tweet .,there you are .,let me try and put him here . there you are .,I'm not sure if there's room for him as_well . let me try and put him here . there you are .
2721,Becky,4,oh dear .,oh dear .,2,2,2,2,2,2,2,Becky/020111.cha,3533,25.367,freezer goose .,louder coupon .,siken zookeeper .,it's fallen off .,whoops . it's fallen off .,there you are . whoops . it's fallen off .
2722,Becky,4,more fall off .,more fall off .,3,3,3,4,3,3,3,Becky/020111.cha,3536,25.367,on peepbo dolphinses .,raindrops pat's zat .,remove sword iguana .,it's fallen off .,whoops . it's fallen off .,there you are . whoops . it's fallen off .
2723,Becky,4,choo^choo@o .,choo^choo .,2,1,2,2,2,2,2,Becky/020111.cha,3539,25.367,office cooker .,beaches racers .,forth easter .,it's fallen off .,whoops . it's fallen off .,there you are . whoops . it's fallen off .
2724,Becky,4,brumm@o .,brumm .,1,1,1,1,1,1,1,Becky/020111.cha,3545,25.367,plan .,makin .,stron .,how does a car go ?,it's fallen off . how does a car go ?,whoops . it's fallen off . how does a car go ?
2725,Becky,4,xxx .,.,0,0,0,0,0,0,0,Becky/020111.cha,3551,25.367,.,.,.,brumm^brumm .,how does a car go ? brumm^brumm .,it's fallen off . how does a car go ? brumm^brumm .
2726,Becky,4,shoes off .,shoes off .,2,2,2,2,2,2,2,Becky/020111.cha,3552,25.367,paul zoe .,jean dean .,byebye rocks .,brumm^brumm .,how does a car go ? brumm^brumm .,it's fallen off . how does a car go ? brumm^brumm .
2727,Becky,4,bed .,bed .,1,1,1,1,1,1,1,Becky/020111.cha,3564,25.367,pearl .,fatso .,ia .,give him a cuddle .,his shoes don't come off Becky . give him a cuddle .,no . his shoes don't come off Becky . give him a cuddle .
2728,Becky,4,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020111.cha,3570,25.367,tail's .,skiing .,yogurt .,he wants to go to bed ?,give him a cuddle . he wants to go to bed ?,his shoes don't come off Becky . give him a cuddle . he wants to go to bed ?
2729,Becky,4,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020111.cha,3581,25.367,tiny .,ha .,billie .,the shoes don't come off though .,does he ? the shoes don't come off though .,he wants to go to bed ? does he ? the shoes don't come off though .
2730,Becky,4,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020111.cha,3587,25.367,blanket's .,rid .,kathy .,they don't .,the shoes don't come off though . they don't .,does he ? the shoes don't come off though . they don't .
2731,Becky,4,but you willn't be able to .,but you willn't be able to .,6,7,6,7,6,7,6,Becky/020111.cha,3593,25.367,eagle snail pipes humm roll beard .,stork vane frying jolly's winding zelda .,ended pure trunks thistle mall oars .,well you try and get them off .,they don't . well you try and get them off .,the shoes don't come off though . they don't . well you try and get them off .
2732,Becky,4,no .,no .,1,1,1,1,1,1,1,Becky/020111.cha,3596,25.367,cross .,cinderella .,lot .,well you try and get them off .,they don't . well you try and get them off .,the shoes don't come off though . they don't . well you try and get them off .
2733,Becky,4,xxx .,.,0,0,0,0,0,0,0,Becky/020111.cha,3612,25.367,.,.,.,they they're they're just painted on .,they don't come off . they they're they're just painted on .,I can't do it either look . they don't come off . they they're they're just painted on .
2734,Becky,4,shoes off xxx .,shoes off .,2,2,2,2,2,2,2,Becky/020111.cha,3613,25.367,punky ahyahs .,mason claws .,sonia chopping .,they they're they're just painted on .,they don't come off . they they're they're just painted on .,I can't do it either look . they don't come off . they they're they're just painted on .
2735,Becky,4,shoes off .,shoes off .,2,2,2,2,2,2,2,Becky/020111.cha,3616,25.367,quiz astronaut .,din pitch .,bell frightened .,they they're they're just painted on .,they don't come off . they they're they're just painted on .,I can't do it either look . they don't come off . they they're they're just painted on .
2736,Becky,4,shoes off .,shoes off .,2,2,2,2,2,2,2,Becky/020111.cha,3619,25.367,chopsticks gar .,clippers coconuts .,device glennis .,they they're they're just painted on .,they don't come off . they they're they're just painted on .,I can't do it either look . they don't come off . they they're they're just painted on .
2737,Becky,4,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020111.cha,3628,25.367,jackie .,loaded .,bag's .,are you ?,are you undressing him again ? are you ?,they they're they're just painted on . are you undressing him again ? are you ?
2738,Becky,4,shoes .,shoes .,1,1,1,1,1,1,1,Becky/020111.cha,3644,25.367,backed .,yellin .,tools .,that's a clever girl .,. that's a clever girl .,take his other arm out now . . that's a clever girl .
2739,Becky,4,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020111.cha,3650,25.367,toyshop .,flintstones .,rhode .,shoes don't come off though .,that's a clever girl . shoes don't come off though .,. that's a clever girl . shoes don't come off though .
2740,Becky,4,yes .,yes .,1,1,1,1,1,1,1,Becky/020111.cha,3656,25.367,strawberrys .,urler .,pod .,they don't .,shoes don't come off though . they don't .,that's a clever girl . shoes don't come off though . they don't .
2741,Becky,4,yes .,yes .,1,1,1,1,1,1,1,Becky/020111.cha,3659,25.367,dip .,screech .,really .,they don't .,shoes don't come off though . they don't .,that's a clever girl . shoes don't come off though . they don't .
2742,Becky,4,yes .,yes .,1,1,1,1,1,1,1,Becky/020111.cha,3662,25.367,thud .,shaver .,love .,they don't .,shoes don't come off though . they don't .,that's a clever girl . shoes don't come off though . they don't .
2743,Becky,4,yes .,yes .,1,1,1,1,1,1,1,Becky/020111.cha,3668,25.367,grumms .,pirate .,weaggle .,they don't come off .,they don't . they don't come off .,shoes don't come off though . they don't . they don't come off .
2744,Becky,4,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020111.cha,3674,25.367,say .,stabbing .,ellipse .,no .,they don't come off . no .,they don't . they don't come off . no .
2745,Becky,4,yes .,yes .,1,1,1,1,1,1,1,Becky/020111.cha,3677,25.367,hair .,doneun .,anthony .,no .,they don't come off . no .,they don't . they don't come off . no .
2746,Becky,4,yes .,yes .,1,1,1,1,1,1,1,Becky/020111.cha,3680,25.367,daddy's .,rah .,eyes .,no .,they don't come off . no .,they don't . they don't come off . no .
2747,Becky,4,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020111.cha,3683,25.367,cow .,fluke .,poppies .,no .,they don't come off . no .,they don't . they don't come off . no .
2748,Becky,4,no .,no .,1,1,1,1,1,1,1,Becky/020111.cha,3695,25.367,piano .,gots .,rag .,does your nose come off ?,does your nose come off ? does your nose come off ?,they don't come off darling . does your nose come off ? does your nose come off ?
2749,Becky,4,gone .,gone .,1,1,1,2,1,1,1,Becky/020111.cha,3716,25.367,bottom .,kia .,mandy .,what's happened ?,what's happened to his head ? what's happened ?,what's happened to his head ? what's happened to his head ? what's happened ?
2750,Becky,4,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020111.cha,3734,25.367,chicka .,matches .,kichelous .,can you see that's his front ?,this is his front . can you see that's his front ?,he's looking the wrong way . this is his front . can you see that's his front ?
2751,Becky,4,there .,there .,1,1,1,2,1,1,1,Becky/020111.cha,3740,25.367,looking .,vacuums .,unsode .,but look where his head is .,can you see that's his front ? but look where his head is .,this is his front . can you see that's his front ? but look where his head is .
2752,Becky,4,better ?,better ?,1,1,2,2,2,2,1,Becky/020111.cha,3743,25.367,crumbs ?,doyert ?,friday ?,but look where his head is .,can you see that's his front ? but look where his head is .,this is his front . can you see that's his front ? but look where his head is .
2753,Becky,4,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020111.cha,3749,25.367,true .,broomsticks .,spanking .,is that better ?,but look where his head is . is that better ?,can you see that's his front ? but look where his head is . is that better ?
2754,Becky,4,more .,more .,1,1,1,2,1,1,1,Becky/020111.cha,3755,25.367,hidden .,unscrew .,oozed .,is it ?,is that better ? is it ?,but look where his head is . is that better ? is it ?
2755,Becky,4,more .,more .,1,1,1,2,1,1,1,Becky/020111.cha,3761,25.367,accordion .,scuffy .,shocked .,I don't think it is .,is it ? I don't think it is .,is that better ? is it ? I don't think it is .
2756,Becky,4,shoes .,shoes .,1,1,1,1,1,1,1,Becky/020111.cha,3783,25.367,elmo's .,spanner .,bethany .,.,oh . .,where are his feet . oh . .
2757,Becky,4,yes .,yes .,1,1,1,1,1,1,1,Becky/020111.cha,3795,25.367,says .,cocoamarsh .,armadillo .,is that better ?,like this look . is that better ?,turn his head round so he's facing the right way . like this look . is that better ?
2758,Becky,4,xxx .,.,0,0,0,0,0,0,0,Becky/020111.cha,3801,25.367,.,.,.,good .,is that better ? good .,like this look . is that better ? good .
2759,Becky,4,oh no .,oh no .,2,2,2,2,2,2,2,Becky/020111.cha,3803,25.367,lined yeps .,forward boing .,mummys screamin .,good .,is that better ? good .,like this look . is that better ? good .
